"","cycle_tag","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout","age_sq","p_age_sq","age_sc","p_age_sc","age_sq_sc","p_age_sq_sc","pers_sc","num_days_sc","p_pers_sc","pers_type","p_pers_type","ppb_ave_no_hours","ppb_ave_diff","ppb_ave_diff_sc","no_hours_sqrt"
"174","2012_BS20090","BS19304","BS20090","Male","Partner",19,16,0.1097958,1.32351,"BS20090_BS19304",2012,"2012_BS20090_BS19304","0",21,6,"jan","incu","06/01/2012 09:14",40914.38472,"07/01/2012 00:44",40915.03056,55800,15.5,0.645833333,7.83336,361,256,-0.571968297002704,-0.989385287472516,-0.640146019502045,-0.937873715896972,-1.48015748787798,-0.307401532165867,-0.385276811143985,"shy","shy",114.08334,-106.24998,-1.41468847964077,3.93700393700591
"175","2012_BS20090","BS19304","BS20090","Male","Partner",19,16,0.1097958,1.32351,"BS20090_BS19304",2012,"2012_BS20090_BS19304","0",17,2,"jan","incu","02/01/2012 04:54",40910.20417,"06/01/2012 01:24",40914.05833,333000,92.5,3.854166667,167.00016,361,256,-0.571968297002704,-0.989385287472516,-0.640146019502045,-0.937873715896972,-1.48015748787798,-0.467250328892118,-0.385276811143985,"shy","shy",114.08334,52.91682,0.704572515055762,9.61769203083567
"176","2012_BS21617","BS4655","BS21617","Female","Partner",36,36,3.404814,0.3438821,"BS21617_BS4655",2012,"2012_BS21617_BS4655","0",4,20,"dec","incu","20/12/2011 23:59",40897.99931,"24/12/2011 07:39",40901.31875,286800,79.66666667,3.319444444,7.33344,1296,1296,1.71177142544712,1.70846657139328,1.90552634543468,1.90375385739611,1.52901613855222,-0.986758918252434,-1.27556903893343,"bold","shy",87,-79.66656,-1.06073774926462,8.92561855951732
"177","2012_BS21617","BS4655","BS21617","Female","Partner",36,36,3.404814,0.3438821,"BS21617_BS4655",2012,"2012_BS21617_BS4655","0",9,25,"dec","incu","25/12/2011 04:19",40902.17986,"30/12/2011 08:19",40907.34653,446400,124,5.166666667,20.66664,1296,1296,1.71177142544712,1.70846657139328,1.90552634543468,1.90375385739611,1.52901613855222,-0.78694792234462,-1.27556903893343,"bold","shy",87,-66.33336,-0.883209956442948,11.13552872566
"178","2012_BS21617","BS4655","BS21617","Female","Partner",36,36,3.404814,0.3438821,"BS21617_BS4655",2012,"2012_BS21617_BS4655","0",24,9,"jan","incu","09/01/2012 01:19",40917.05486,"15/01/2012 21:29",40923.89514,591000,164.1666667,6.840277778,232.99992,1296,1296,1.71177142544712,1.70846657139328,1.90552634543468,1.90375385739611,1.52901613855222,-0.187514934621179,-1.27556903893343,"bold","shy",87,145.99992,1.94394770570756,12.8127540638225
"179","2012_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2012,"2012_BS21617_BS4655","0",4,20,"dec","incu","20/12/2011 16:39",40897.69375,"20/12/2011 23:59",40897.99931,26400,7.333333333,0.305555556,109.5,1296,1296,1.71177142544712,1.70846657139328,1.90552634543468,1.90375385739611,-1.26637829835222,-0.986758918252434,1.506225844984,"shy","bold",104.38888889,5.11111111,0.0680530010968563,2.70801280148377
"180","2012_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2012,"2012_BS21617_BS4655","0",8,24,"dec","incu","24/12/2011 07:39",40901.31875,"25/12/2011 04:19",40902.17986,74400,20.66666667,0.861111111,79.66666667,1296,1296,1.71177142544712,1.70846657139328,1.90552634543468,1.90375385739611,-1.26637829835222,-0.826910121526183,1.506225844984,"shy","bold",104.38888889,-24.72222222,-0.32916940752133,4.54606056602857
"181","2012_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2012,"2012_BS21617_BS4655","0",14,30,"dec","incu","30/12/2011 08:19",40907.34653,"09/01/2012 01:19",40917.05486,838800,233,9.708333333,124,1296,1296,1.71177142544712,1.70846657139328,1.90552634543468,1.90375385739611,-1.26637829835222,-0.587136926436807,1.506225844984,"shy","bold",104.38888889,19.61111111,0.261116406424473,15.2643375224737
"182","2013_BS11218","BS8484","BS11218","Male","Logger",32,27,2.004812,1.880613,"BS8484_BS11218",2013,"2013_BS8484_BS11218","0",82,8,"mar","incu","08/03/2013 12:49",41341.53439,"11/03/2013 06:29",41344.2705,236400,65.66666667,2.736111111,124.8333333,1024,729,1.17442090251775,0.494433234903674,1.16496711199854,0.354520363110363,0.250465053356534,2.13029261790946,0.121022030465347,"bold","bold",191,-66.1666667,-0.880990482226168,8.10349718763448
"183","2013_BS11218","BS8484","BS11218","Male","Logger",32,27,2.004812,1.880613,"BS8484_BS11218",2013,"2013_BS8484_BS11218","0",67,21,"feb","incu","21/02/2013 04:49",41326.20105,"03/03/2013 07:59",41336.333,875400,243.1666667,10.13194444,257.1666667,1024,729,1.17442090251775,0.494433234903674,1.16496711199854,0.354520363110363,0.250465053356534,1.53085963018602,0.121022030465347,"bold","bold",191,66.1666667,0.880990482226168,15.5938021886902
"184","2013_BS11354","BS25401","BS11354","Female","Partner",23,24,3.649773,1.947857,"BS11354_BS25401",2013,"2013_BS11354_BS25401","0",9,25,"dec","incu","25/12/2012 01:16",41268.05333,"07/01/2013 11:06",41281.46306,1158600,321.8333333,13.40972222,33,529,576,-0.0346177740733346,0.0897554560738043,-0.182741787085606,-0.063526770268331,1.75272481559586,-0.78694792234462,0.182133816445997,"bold","bold",35.25,-2.25,-0.0299581146198026,17.9397138578072
"185","2013_BS11354","BS25401","BS11354","Female","Partner",23,24,3.649773,1.947857,"BS11354_BS25401",2013,"2013_BS11354_BS25401","0",6,22,"dec","incu","22/12/2012 23:36",41265.98389,"23/12/2012 16:16",41266.67833,60000,16.66666667,0.694444444,37.5,529,576,-0.0346177740733346,0.0897554560738043,-0.182741787085606,-0.063526770268331,1.75272481559586,-0.906834519889309,0.182133816445997,"bold","bold",35.25,2.25,0.0299581146198027,4.08248290504688
"186","2013_BS18871","BS21387","BS18871","Female","Logger",16,21,3.273853,0.4025061,"BS21387_BS18871",2013,"2013_BS21387_BS18871","0",81,7,"mar","incu","07/03/2013 01:37",41340.06771,"17/03/2013 06:07",41350.25521,880200,244.5,10.1875,141.3333333,256,441,-0.974981189199731,-0.314922322756066,-0.926023664762319,-0.432391887955414,1.40941607464637,2.0903304187279,-1.22229116520002,"bold","shy",112.16666665,29.16666665,0.388345930034789,15.6364957711119
"187","2013_BS18871","BS21387","BS18871","Female","Logger",16,21,3.273853,0.4025061,"BS21387_BS18871",2013,"2013_BS21387_BS18871","0",15,31,"dec","incu","31/12/2012 10:45",41274.44792,"05/01/2013 01:15",41279.05208,397799,110.4997222,4.604155093,22.16666667,256,441,-0.974981189199731,-0.314922322756066,-0.926023664762319,-0.432391887955414,1.40941607464637,-0.547174727255244,-1.22229116520002,"bold","shy",112.16666665,-89.99999998,-1.19832458452581,10.5118848072075
"188","2013_BS18871","BS21387","BS18871","Female","Logger",16,21,3.273853,0.4025061,"BS21387_BS18871",2013,"2013_BS21387_BS18871","0",9,25,"dec","incu","25/12/2012 13:25",41268.55903,"30/12/2012 12:35",41273.52431,429000,119.1666667,4.965277778,99.33333333,256,441,-0.974981189199731,-0.314922322756066,-0.926023664762319,-0.432391887955414,1.40941607464637,-0.78694792234462,-1.22229116520002,"bold","shy",112.16666665,-12.83333332,-0.170872209135419,10.916348597402
"189","2013_BS18871","BS21387","BS18871","Female","Logger",16,21,3.273853,0.4025061,"BS21387_BS18871",2013,"2013_BS21387_BS18871","0",69,23,"feb","incu","23/02/2013 05:47",41328.24132,"01/03/2013 04:17",41334.17882,513000,142.5,5.9375,185.8333333,256,441,-0.974981189199731,-0.314922322756066,-0.926023664762319,-0.432391887955414,1.40941607464637,1.61078402854914,-1.22229116520002,"bold","shy",112.16666665,73.66666665,0.980850863626441,11.9373363863133
"190","2013_BS19809","BS8390","BS19809","Male","Logger",32,18,2.298154,0.69982,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",9,25,"dec","incu","25/12/2012 01:56",41268.08066,"27/12/2012 16:46",41270.69872,226200,62.83333333,2.618055556,24.16666667,1024,324,1.17442090251775,-0.719600101585936,1.16496711199854,-0.752074989950886,0.518359479531263,-0.78694792234462,-0.95209035284691,"bold","shy",73.933333326,-49.766666656,-0.662629112855981,7.92674796685248
"191","2013_BS19809","BS8390","BS19809","Male","Logger",32,18,2.298154,0.69982,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",7,23,"dec","incu","23/12/2012 23:56",41266.99733,"24/12/2012 01:46",41267.07372,6600,1.833333333,0.076388889,44.83333333,1024,324,1.17442090251775,-0.719600101585936,1.16496711199854,-0.752074989950886,0.518359479531263,-0.866872320707746,-0.95209035284691,"bold","shy",73.933333326,-29.099999996,-0.387458282362855,1.35400640064957
"192","2013_BS19809","BS8390","BS19809","Male","Logger",32,18,2.298154,0.69982,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",5,21,"dec","incu","21/12/2012 00:46",41264.03205,"22/12/2012 03:06",41265.12927,94800,26.33333333,1.097222222,45,1024,324,1.17442090251775,-0.719600101585936,1.16496711199854,-0.752074989950886,0.518359479531263,-0.946796719070871,-0.95209035284691,"bold","shy",73.933333326,-28.933333326,-0.385239162717006,5.1316014391221
"193","2013_BS19809","BS8390","BS19809","Male","Logger",32,18,2.298154,0.69982,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",1,17,"dec","incu","17/12/2012 05:16",41260.21955,"19/12/2012 03:46",41262.15705,167400,46.5,1.9375,24.33333333,1024,324,1.17442090251775,-0.719600101585936,1.16496711199854,-0.752074989950886,0.518359479531263,-1.10664551579712,-0.95209035284691,"bold","shy",73.933333326,-49.599999996,-0.660409993343279,6.81909084849293
"194","2013_BS19809","BS8390","BS19809","Male","Logger",32,18,2.298154,0.69982,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",21,6,"jan","incu","06/01/2013 08:06",41280.3376,"07/01/2013 14:56",41281.62233,111001,30.83361111,1.284733796,231.3333333,1024,324,1.17442090251775,-0.719600101585936,1.16496711199854,-0.752074989950886,0.518359479531263,-0.307401532165867,-0.95209035284691,"bold","shy",73.933333326,157.399999974,2.09573655127912,5.55280209533889
"195","2013_BS21387","BS18871","BS21387","Male","Partner",21,16,0.4025061,3.273853,"BS21387_BS18871",2013,"2013_BS21387_BS18871","0",20,5,"jan","incu","05/01/2013 01:15",41279.05208,"11/01/2013 07:05",41285.29514,539400,149.8333333,6.243055556,110.49984,441,256,-0.303293035538019,-0.989385287472516,-0.422334480256122,-0.937873715896972,-1.21283996139376,-0.34736373134743,1.38720763363709,"shy","bold",124.05552,-13.55568,-0.180490051195274,12.2406426832908
"196","2013_BS21387","BS18871","BS21387","Male","Partner",21,16,0.4025061,3.273853,"BS21387_BS18871",2013,"2013_BS21387_BS18871","0",75,1,"mar","incu","01/03/2013 04:17",41334.17882,"07/03/2013 01:37",41340.06771,508800,141.3333333,5.888888889,142.5,441,256,-0.303293035538019,-0.989385287472516,-0.422334480256122,-0.937873715896972,-1.21283996139376,1.85055722363852,1.38720763363709,"shy","bold",124.05552,18.44448,0.245583042641181,11.8883696653494
"197","2013_BS21387","BS18871","BS21387","Male","Partner",21,16,0.4025061,3.273853,"BS21387_BS18871",2013,"2013_BS21387_BS18871","0",14,30,"dec","incu","30/12/2012 12:35",41273.52431,"31/12/2012 10:45",41274.44792,79800,22.16666667,0.923611111,119.16672,441,256,-0.303293035538019,-0.989385287472516,-0.422334480256122,-0.937873715896972,-1.21283996139376,-0.587136926436807,1.38720763363709,"shy","bold",124.05552,-4.8888,-0.0650929914459072,4.70814896429584
"198","2013_BS21549","BS27614","BS21549","Male","Partner",28,30,2.253362,2.148402,"BS21549_BS27614",2013,"2013_BS21549_BS27614","0",83,9,"mar","incu","09/03/2013 22:32",41342.93924,"18/03/2013 09:12",41351.38368,729600.048,202.66668,8.444445,22.5,784,900,0.637070379588377,0.899111013733544,0.511532494260775,0.821749512180668,0.477453209248731,2.17025481709102,0.364390421042532,"bold","bold",100.33332,-77.83332,-1.03632867635546,14.2361048043346
"199","2013_BS21549","BS27614","BS21549","Male","Partner",28,30,2.253362,2.148402,"BS21549_BS27614",2013,"2013_BS21549_BS27614","0",71,25,"feb","incu","25/02/2013 01:22",41330.05729,"09/03/2013 00:02",41342.00174,1032000,286.6666667,11.94444444,178.16664,784,900,0.637070379588377,0.899111013733544,0.511532494260775,0.821749512180668,0.477453209248731,1.69070842691227,0.364390421042532,"bold","bold",100.33332,77.83332,1.03632867635546,16.9312334665848
"200","2013_BS22903","BS9462","BS22903","Male","Partner",36,34,1.073853,3.247322,"BS22903_BS9462",2013,"2013_BS22903_BS9462","0",6,22,"dec","incu","22/12/2012 12:27",41265.51903,"26/12/2012 12:07",41269.50514,344400,95.66666667,3.986111111,131.83344,1296,1156,1.71177142544712,1.4386813855067,1.90552634543468,1.52122706868358,-0.599732760448509,-0.906834519889309,1.36309608771697,"shy","bold",180,-48.16656,-0.641324144587378,9.78093383425121
"201","2013_BS22903","BS9462","BS22903","Male","Partner",36,34,1.073853,3.247322,"BS22903_BS9462",2013,"2013_BS22903_BS9462","0",20,5,"jan","incu","05/01/2013 00:17",41279.01208,"06/01/2013 14:17",41280.59542,136800,38,1.583333333,228.16656,1296,1156,1.71177142544712,1.4386813855067,1.90552634543468,1.52122706868358,-0.599732760448509,-0.34736373134743,1.36309608771697,"shy","bold",180,48.16656,0.641324144587378,6.16441400296898
"202","2013_BS25401","BS11354","BS25401","Male","Logger",24,23,1.947857,3.649773,"BS11354_BS25401",2013,"2013_BS11354_BS25401","0",5,21,"dec","incu","21/12/2012 10:06",41264.42139,"22/12/2012 23:36",41265.98389,135000,37.5,1.5625,121,576,529,0.0997198566590078,-0.0451371368694857,-0.0547775077786261,-0.191946477907538,0.198450929764339,-0.946796719070871,1.72884618259084,"bold","bold",125.555555556667,-4.55555555666666,-0.0606559357882216,6.12372435695795
"203","2013_BS25401","BS11354","BS25401","Male","Logger",24,23,1.947857,3.649773,"BS11354_BS25401",2013,"2013_BS11354_BS25401","0",7,23,"dec","incu","23/12/2012 16:16",41266.67833,"25/12/2012 01:16",41268.05333,118800,33,1.375,16.66666667,576,529,0.0997198566590078,-0.0451371368694857,-0.0547775077786261,-0.191946477907538,0.198450929764339,-0.866872320707746,1.72884618259084,"bold","bold",125.555555556667,-108.888888886667,-1.4498248062621,5.74456264653803
"204","2013_BS25401","BS11354","BS25401","Male","Logger",24,23,1.947857,3.649773,"BS11354_BS25401",2013,"2013_BS11354_BS25401","0",79,5,"mar","incu","05/03/2013 03:09",41338.1316,"13/03/2013 07:09",41346.29826,705599,195.9997222,8.166655093,239,576,529,0.0997198566590078,-0.0451371368694857,-0.0547775077786261,-0.191946477907538,0.198450929764339,2.01040602036477,1.72884618259084,"bold","bold",125.555555556667,113.444444443333,1.51048074205032,13.9999900785679
"205","2013_BS27614","BS21549","BS27614","Female","Logger",30,28,2.148402,2.253362,"BS21549_BS27614",2013,"2013_BS21549_BS27614","0",63,17,"feb","incu","17/02/2013 15:12",41322.63368,"25/02/2013 01:22",41330.05729,641400,178.1666667,7.423611111,104.1666667,900,784,0.905745641053062,0.629325827846964,0.827359226167363,0.504798744390286,0.381598544825295,1.37101083345977,0.459778753927682,"bold","bold",195.4166667,-91.25,-1.21496798180311,13.3479087013659
"206","2013_BS27614","BS21549","BS27614","Female","Logger",30,28,2.148402,2.253362,"BS21549_BS27614",2013,"2013_BS21549_BS27614","0",83,9,"mar","incu","09/03/2013 00:02",41342.00174,"09/03/2013 22:32",41342.93924,81000,22.5,0.9375,286.6666667,900,784,0.905745641053062,0.629325827846964,0.827359226167363,0.504798744390286,0.381598544825295,2.17025481709102,0.459778753927682,"bold","bold",195.4166667,91.25,1.21496798180311,4.74341649025257
"207","2013_BS27707","BS28632","BS27707","Female","Partner",12,25,1.819745,0.5560877,"BS27707_BS28632",2013,"2013_BS27707_BS28632","0",46,31,"jan","incu","31/01/2013 07:07",41305.29715,"09/02/2013 10:57",41314.45688,791400,219.8333333,9.159722222,239.16648,144,625,-1.5123317121291,0.224648049017094,-1.23095981970661,0.0703576057810547,0.0814527135999413,0.691653447373201,-1.08271520496913,"bold","shy",144.08316,95.08332,1.26600755510728,14.8267775763987
"208","2013_BS27707","BS28632","BS27707","Female","Partner",12,25,1.819745,0.5560877,"BS27707_BS28632",2013,"2013_BS27707_BS28632","0",27,12,"jan","incu","12/01/2013 02:57",41286.12354,"21/01/2013 07:57",41295.33188,795600,221,9.208333333,48.99984,144,625,-1.5123317121291,0.224648049017094,-1.23095981970661,0.0703576057810547,0.0814527135999413,-0.0676283370764908,-1.08271520496913,"bold","shy",144.08316,-95.08332,-1.26600755510728,14.8660687473185
"209","2013_BS28632","BS27707","BS28632","Male","Logger",25,12,0.5560877,1.819745,"BS27707_BS28632",2013,"2013_BS27707_BS28632","0",36,21,"jan","incu","21/01/2013 07:57",41295.33188,"31/01/2013 07:07",41305.29715,860999,239.1663889,9.965266204,221,625,144,0.23405748739135,-1.52895565924568,0.0786320600095019,-1.243895146867,-1.07258164651558,0.292031455557574,0.0657047948893823,"shy","bold",225.91666665,-4.91666665,-0.0654640280213604,15.4650052990615
"210","2013_BS28632","BS27707","BS28632","Male","Logger",25,12,0.5560877,1.819745,"BS27707_BS28632",2013,"2013_BS27707_BS28632","0",25,10,"jan","incu","10/01/2013 01:57",41284.08188,"12/01/2013 02:57",41286.12354,176399,48.99972222,2.041655093,230.8333333,625,144,0.23405748739135,-1.52895565924568,0.0786320600095019,-1.243895146867,-1.07258164651558,-0.147552735439616,0.0657047948893823,"shy","bold",225.91666665,4.91666665,0.0654640280213604,6.99998015854331
"211","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",22,7,"jan","incu","07/01/2013 14:56",41281.62233,"08/01/2013 04:56",41282.20566,50400,14,0.583333333,30.83352,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-0.267439332984305,0.500486015804508,"shy","bold",33.66672,-2.8332,-0.0377232579292555,3.74165738677394
"212","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",6,22,"dec","incu","22/12/2012 03:06",41265.12927,"23/12/2012 23:56",41266.99733,161400,44.83333333,1.868055556,26.33328,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-0.906834519889309,0.500486015804508,"shy","bold",33.66672,-7.33344,-0.0976426827010869,6.69576980861798
"213","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",11,27,"dec","incu","27/12/2012 16:46",41270.69872,"06/01/2013 08:06",41280.3376,832800,231.3333333,9.638888889,62.83344,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-0.707023523981495,0.500486015804508,"shy","bold",33.66672,29.16672,0.388346640374974,15.2096460609707
"214","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",3,19,"dec","incu","19/12/2012 03:46",41262.15705,"21/12/2012 00:46",41264.03205,162000,45,1.875,46.5,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-1.026721117434,0.500486015804508,"shy","bold",33.66672,12.83328,0.170871499194676,6.70820393249937
"215","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",8,24,"dec","incu","24/12/2012 01:46",41267.07372,"25/12/2012 01:56",41268.08066,87000,24.16666667,1.006944444,1.83336,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-0.826910121526183,0.500486015804508,"shy","bold",33.66672,-31.83336,-0.423852198939307,4.91596040158991
"216","2013_BS8484","BS11218","BS8484","Female","Partner",27,32,1.880613,2.004812,"BS8484_BS11218",2013,"2013_BS8484_BS11218","0",77,3,"mar","incu","03/03/2013 07:59",41336.333,"08/03/2013 12:49",41341.53439,449400,124.8333333,5.201388889,243.1668,729,1024,0.502732748856035,1.16889619962012,0.361787061029202,1.16055895361177,0.137040382370194,1.93048162200165,0.233894892088849,"bold","bold",154.41672,88.75008,1.18168225295851,11.1728838399045
"217","2013_BS8484","BS11218","BS8484","Female","Partner",27,32,1.880613,2.004812,"BS8484_BS11218",2013,"2013_BS8484_BS11218","0",85,11,"mar","incu","11/03/2013 06:29",41344.2705,"16/03/2013 14:19",41349.59689,460200,127.8333333,5.326388889,65.66664,729,1024,0.502732748856035,1.16889619962012,0.361787061029202,1.16055895361177,0.137040382370194,2.25017921545415,0.233894892088849,"bold","bold",154.41672,-88.75008,-1.18168225295851,11.3063404026237
"218","2013_BS9462","BS22903","BS9462","Female","Logger",34,36,3.247322,1.073853,"BS22903_BS9462",2013,"2013_BS22903_BS9462","0",10,26,"dec","incu","26/12/2012 12:07",41269.50514,"05/01/2013 00:17",41279.01208,821400,228.1666667,9.506944444,95.66666667,1156,1296,1.44309616398243,1.70846657139328,1.52435615175432,1.90375385739611,1.3851866529446,-0.746985723163058,-0.612166721806217,"bold","shy",58.66666667,37,0.492644551525644,15.1051867482663
"219","2013_BS9462","BS22903","BS9462","Female","Logger",34,36,3.247322,1.073853,"BS22903_BS9462",2013,"2013_BS22903_BS9462","0",1,17,"dec","incu","17/12/2012 00:37",41260.02597,"22/12/2012 12:27",41265.51903,474600,131.8333333,5.493055556,21.66666667,1156,1296,1.44309616398243,1.70846657139328,1.52435615175432,1.90375385739611,1.3851866529446,-1.10664551579712,-0.612166721806217,"bold","shy",58.66666667,-37,-0.492644551525644,11.4818697649817
"220","2014_BS18935","BS19513","BS18935","Female","Logger",20,22,0.6810683,1.493024,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",1,17,"dec","incu","17/12/2013 23:45",41625.98983,"23/12/2013 09:25",41631.3926,466799,129.6663889,5.402766204,21.33333333,400,484,-0.437630666270362,-0.180029729812776,-0.533962894119657,-0.314901517136565,-0.958443179743097,-1.10664551579712,-0.231221381830978,"shy","shy",42.7777777766667,-21.4444444466667,-0.285526722084991,11.3871150384986
"221","2014_BS18935","BS19513","BS18935","Female","Logger",20,22,0.6810683,1.493024,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",14,30,"dec","incu","30/12/2013 22:05",41638.92038,"07/01/2014 01:55",41646.0801,618600,171.8333333,7.159722222,12.66666667,400,484,-0.437630666270362,-0.180029729812776,-0.533962894119657,-0.314901517136565,-0.958443179743097,-0.587136926436807,-0.231221381830978,"shy","shy",42.7777777766667,-30.1111111066667,-0.400920941272503,13.108521400219
"222","2014_BS18935","BS19513","BS18935","Female","Logger",20,22,0.6810683,1.493024,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",11,27,"dec","incu","27/12/2013 07:45",41635.32316,"30/12/2013 09:25",41638.3926,265200,73.66666667,3.069444444,94.33333333,400,484,-0.437630666270362,-0.180029729812776,-0.533962894119657,-0.314901517136565,-0.958443179743097,-0.707023523981495,-0.231221381830978,"shy","shy",42.7777777766667,51.5555555533333,0.686447663357495,8.58292879325001
"223","2014_BS19513","BS18935","BS19513","Male","Partner",22,20,1.493024,0.6810683,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",22,7,"jan","incu","07/01/2014 01:55",41646.0801,"14/01/2014 04:35",41653.19122,614400,170.6666667,7.111111111,171.83328,484,400,-0.168955404805677,-0.449814915699356,-0.305260777911438,-0.544417590364084,-0.216925066650529,-0.267439332984305,-0.969132020165531,"shy","shy",125.05544,46.77784,0.622833729949684,13.0639452961194
"224","2014_BS19513","BS18935","BS19513","Male","Partner",22,20,1.493024,0.6810683,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",14,30,"dec","incu","30/12/2013 09:25",41638.3926,"30/12/2013 22:05",41638.92038,45600,12.66666667,0.527777778,73.66656,484,400,-0.168955404805677,-0.449814915699356,-0.305260777911438,-0.544417590364084,-0.216925066650529,-0.587136926436807,-0.969132020165531,"shy","shy",125.05544,-51.38888,-0.684228425432571,3.55902608447873
"225","2014_BS19513","BS18935","BS19513","Male","Partner",22,20,1.493024,0.6810683,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",7,23,"dec","incu","23/12/2013 09:25",41631.3926,"27/12/2013 07:45",41635.32316,339600,94.33333333,3.930555556,129.66648,484,400,-0.168955404805677,-0.449814915699356,-0.305260777911438,-0.544417590364084,-0.216925066650529,-0.866872320707746,-0.969132020165531,"shy","shy",125.05544,4.61104,0.0613946954828866,9.71253485605071
"226","2014_BS20565","BS22702","BS20565","Female","Partner",13,15,1.487665,1.602304,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",66,20,"feb","incu","20/02/2014 12:45",41690.53177,"03/03/2014 14:15",41701.59427,955800,265.5,11.0625,220.3332,169,225,-1.37799408139676,-1.12427788041581,-1.16289371369226,-1.02257607625475,-0.221819170562926,1.49089743100446,-0.131907004756958,"shy","shy",116.166672,104.166528,1.38694790460928,16.2941707368003
"227","2014_BS20565","BS22702","BS20565","Female","Partner",13,15,1.487665,1.602304,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",12,28,"dec","incu","28/12/2013 11:05",41636.46233,"08/01/2014 16:55",41647.70538,971400,269.8333333,11.24305556,78.1668,169,225,-1.37799408139676,-1.12427788041581,-1.16289371369226,-1.02257607625475,-0.221819170562926,-0.667061324799932,-0.131907004756958,"shy","shy",116.166672,-37.999872,-0.505957564850591,16.426604436097
"228","2014_BS20565","BS22702","BS20565","Female","Partner",13,15,1.487665,1.602304,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",27,12,"jan","incu","12/01/2014 04:45",41651.19844,"14/01/2014 16:55",41653.70538,216600,60.16666667,2.506944444,83.83344,169,225,-1.37799408139676,-1.12427788041581,-1.16289371369226,-1.02257607625475,-0.221819170562926,-0.0676283370764908,-0.131907004756958,"shy","shy",116.166672,-32.333232,-0.430507853459854,7.75671751902826
"229","2014_BS20565","BS22702","BS20565","Female","Partner",13,15,1.487665,1.602304,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",7,23,"dec","incu","23/12/2013 01:35",41631.06649,"25/12/2013 04:55",41633.20538,184800,51.33333333,2.138888889,22.99992,169,225,-1.37799408139676,-1.12427788041581,-1.16289371369226,-1.02257607625475,-0.221819170562926,-0.866872320707746,-0.131907004756958,"shy","shy",116.166672,-93.166752,-1.24048899340921,7.1647284198356
"230","2014_BS20565","BS22702","BS20565","Female","Partner",13,15,1.487665,1.602304,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",37,22,"jan","incu","22/01/2014 00:25",41661.01788,"11/02/2014 08:25",41681.35122,1756800,488,20.33333333,175.5,169,225,-1.37799408139676,-1.12427788041581,-1.16289371369226,-1.02257607625475,-0.221819170562926,0.331993654739137,-0.131907004756958,"shy","shy",116.166672,59.333328,0.790006507110376,22.0907220343745
"231","2014_BS21341","BS5750","BS21341","Female","Logger",36,35,0.4502542,1.256826,"BS5750_BS21341",2014,"2014_BS5750_BS21341","0",19,4,"jan","incu","04/01/2014 12:16",41643.51111,"07/01/2014 07:26",41646.30972,241800,67.16666667,2.798611111,100.8333333,1296,1225,1.71177142544712,1.57357397844999,1.90552634543468,1.70975812883476,-1.16923403435149,-0.387325930528993,-0.445879665470522,"shy","shy",58.833333315,41.999999985,0.559218139369929,8.19552723563286
