"","cycle_tag","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout","age_sq","p_age_sq","ppb_ave_no_hours","ppb_ave_diff","ppb_ave_diff_sc","age_sc","p_age_sc","age_sq_sc","p_age_sq_sc","pers_sc","num_days_sc","p_pers_sc","no_hours_sqrt"
"419","2009_BS11979","BS18909","BS11979","Female","Partner",17,20,3.37567,3.483334,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",98,24,"mar","brood","24/03/2009 02:28",39896.10309,"27/03/2009 07:58",39899.33226,279000,77.5,3.229166667,61.66656,289,400,56.2618971428571,5.40466285714285,0.115466349875051,-0.54417515088468,-0.139260219646837,-0.625715203855298,-0.290841983660902,1.45293021114632,0.439436284722588,1.53023350861269,8.8034084308295
"420","2009_BS11979","BS18909","BS11979","Female","Partner",17,20,3.37567,3.483334,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",88,14,"mar","brood","14/03/2009 05:28",39886.22809,"16/03/2009 10:48",39888.45031,192000,53.33333333,2.222222222,94.99992,289,400,56.2618971428571,38.7380228571429,0.827607238216365,-0.54417515088468,-0.139260219646837,-0.625715203855298,-0.290841983660902,1.45293021114632,0.17312052909124,1.53023350861269,7.302967433174
"421","2009_BS11979","BS18909","BS11979","Female","Partner",17,20,3.37567,3.483334,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",103,29,"mar","brood","29/03/2009 07:58",39901.33226,"31/03/2009 08:38",39903.36004,175200,48.66666667,2.027777778,48,289,400,56.2618971428571,-8.26189714285714,-0.176508901913844,-0.54417515088468,-0.139260219646837,-0.625715203855298,-0.290841983660902,1.45293021114632,0.572594162538263,1.53023350861269,6.97614984572436
"422","2009_BS11979","BS18909","BS11979","Female","Partner",17,20,3.37567,3.483334,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",109,4,"apr","brood","04/04/2009 14:18",39907.59615,"06/04/2009 09:28",39909.39476,155400,43.16666667,1.798611111,25.6668,289,400,56.2618971428571,-30.5950971428571,-0.653640066834039,-0.54417515088468,-0.139260219646837,-0.625715203855298,-0.290841983660902,1.45293021114632,0.732383615917072,1.53023350861269,6.57013444839601
"423","2009_BS11979","BS18909","BS11979","Female","Partner",17,20,3.37567,3.483334,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",114,9,"apr","brood","09/04/2009 09:48",39912.40865,"13/04/2009 04:08",39916.17254,325200,90.33333333,3.763888889,72.33336,289,400,56.2618971428571,16.0714628571429,0.343354100397624,-0.54417515088468,-0.139260219646837,-0.625715203855298,-0.290841983660902,1.45293021114632,0.865541493732746,1.53023350861269,9.50438495274681
"424","2009_BS11979","BS18909","BS11979","Female","Partner",17,20,3.37567,3.483334,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",107,2,"apr","brood","02/04/2009 04:58",39905.20726,"03/04/2009 12:38",39906.5267,114000,31.66666667,1.319444444,44.33328,289,400,56.2618971428571,-11.9286171428571,-0.25484547638755,-0.54417515088468,-0.139260219646837,-0.625715203855298,-0.290841983660902,1.45293021114632,0.679120464790802,1.53023350861269,5.62731433900755
"425","2009_BS12636","BS27828","BS12636","Female","Partner",19,19,1.18143,3.475433,"BS12636_BS27828",2009,"2009_BS12636_BS27828","0",95,21,"mar","brood","21/03/2009 05:57",39893.24823,"24/03/2009 11:47",39896.49128,280200,77.83333333,3.243055556,69.33336,361,361,64.5,4.83336,0.103260915913468,-0.268847496850084,-0.276783633833226,-0.40349256206792,-0.411069930979728,-0.474979380946227,0.359541558033184,1.52332190973317,8.82232017838845
"426","2009_BS12636","BS27828","BS12636","Female","Partner",19,19,1.18143,3.475433,"BS12636_BS27828",2009,"2009_BS12636_BS27828","0",111,6,"apr","brood","06/04/2009 06:47",39909.28295,"09/04/2009 17:37",39912.73434,298200,82.83333333,3.451388889,43.66656,361,361,64.5,-20.83344,-0.445089977992182,-0.268847496850084,-0.276783633833226,-0.40349256206792,-0.411069930979728,-0.474979380946227,0.785646767043342,1.52332190973317,9.10128196080091
"427","2009_BS12636","BS27828","BS12636","Female","Partner",19,19,1.18143,3.475433,"BS12636_BS27828",2009,"2009_BS12636_BS27828","0",101,27,"mar","brood","27/03/2009 05:17",39899.22045,"30/03/2009 02:47",39902.11628,246600,68.5,2.854166667,65.50008,361,361,64.5,1.00008,0.0213659186956364,-0.268847496850084,-0.276783633833226,-0.40349256206792,-0.411069930979728,-0.474979380946227,0.519331011411993,1.52332190973317,8.27647267862342
"428","2009_BS12636","BS27828","BS12636","Female","Partner",19,19,1.18143,3.475433,"BS12636_BS27828",2009,"2009_BS12636_BS27828","0",107,2,"apr","brood","02/04/2009 10:17",39905.42878,"04/04/2009 11:07",39907.46351,175800,48.83333333,2.034722222,79.5,361,361,64.5,15,0.320463143383077,-0.268847496850084,-0.276783633833226,-0.40349256206792,-0.411069930979728,-0.474979380946227,0.679120464790802,1.52332190973317,6.98808509750704
"429","2009_BS18847","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847_BS20750","0",102,28,"mar","brood","28/03/2009 08:57",39900.37337,"29/03/2009 06:27",39901.2692,73800,20.5,0.854166667,46.6668,100,289,35.2778,11.389,0.243316982665991,-1.50782194000576,-0.551830462206005,-1.20904963854717,-0.633029218337561,0.845850086315679,0.545962586975128,-0.736432210909751,4.52769256906871
"430","2009_BS18847","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847_BS20750","0",97,23,"mar","brood","23/03/2009 10:27",39895.43587,"26/03/2009 10:17",39898.42892,258600,71.83333333,2.993055556,48.83328,100,289,35.2778,13.55548,0.289602115391095,-1.50782194000576,-0.551830462206005,-1.20904963854717,-0.633029218337561,0.845850086315679,0.412804709159453,-0.736432210909751,8.47545475653077
"431","2009_BS18847","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847_BS20750","0",108,3,"apr","brood","03/04/2009 04:27",39906.18587,"04/04/2009 12:07",39907.50531,114000,31.66666667,1.319444444,45.66672,100,289,35.2778,10.38892,0.221951063970354,-1.50782194000576,-0.551830462206005,-1.20904963854717,-0.633029218337561,0.845850086315679,0.705752040353937,-0.736432210909751,5.62731433900755
"432","2009_BS18847","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847_BS20750","0",111,6,"apr","brood","06/04/2009 08:57",39909.37337,"09/04/2009 14:27",39912.60254,279000,77.5,3.229166667,44.83344,100,289,35.2778,9.55564,0.204148695429138,-1.50782194000576,-0.551830462206005,-1.20904963854717,-0.633029218337561,0.845850086315679,0.785646767043342,-0.736432210909751,8.8034084308295
"433","2009_BS18847","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847_BS20750","0",115,10,"apr","brood","10/04/2009 11:57",39913.49837,"11/04/2009 11:07",39914.46365,83400,23.16666667,0.965277778,21.49992,100,289,35.2778,-13.77788,-0.294353515596988,-1.50782194000576,-0.551830462206005,-1.20904963854717,-0.633029218337561,0.845850086315679,0.892173069295881,-0.736432210909751,4.81317635974416
"434","2009_BS18847","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847_BS20750","0",103,29,"mar","brood","29/03/2009 10:37",39901.44281,"01/04/2009 06:47",39904.28309,245400,68.16666667,2.840277778,4.16664,100,289,35.2778,-31.11116,-0.664665341859589,-1.50782194000576,-0.551830462206005,-1.20904963854717,-0.633029218337561,0.845850086315679,0.572594162538263,-0.736432210909751,8.25631071786909
"435","2009_BS18909","BS11979","BS18909","Male","Logger",20,17,3.483334,3.37567,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",101,27,"mar","brood","27/03/2009 07:58",39899.33226,"29/03/2009 07:58",39901.33226,172800,48,2,77.5,400,289,54.9166666683333,22.5833333316667,0.48247506583558,-0.131183669832787,-0.551830462206005,-0.28312196443309,-0.633029218337561,1.54752627097708,0.519331011411993,1.43605171114855,6.92820323027551
"436","2009_BS18909","BS11979","BS18909","Male","Logger",20,17,3.483334,3.37567,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",90,16,"mar","brood","16/03/2009 10:48",39888.45031,"18/03/2009 09:38",39890.4017,168600,46.83333333,1.951388889,53.33333333,400,289,54.9166666683333,-1.58333333833333,-0.0338266652417013,-0.131183669832787,-0.551830462206005,-0.28312196443309,-0.633029218337561,1.54752627097708,0.226383680217509,1.43605171114855,6.8434883889724
"437","2009_BS18909","BS11979","BS18909","Male","Logger",20,17,3.483334,3.37567,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",105,31,"mar","brood","31/03/2009 08:38",39903.36004,"02/04/2009 04:58",39905.20726,159600,44.33333333,1.847222222,48.66666667,400,289,54.9166666683333,-6.24999999833334,-0.133526309707342,-0.131183669832787,-0.551830462206005,-0.28312196443309,-0.633029218337561,1.54752627097708,0.625857313664532,1.43605171114855,6.65832811822908
"438","2009_BS18909","BS11979","BS18909","Male","Logger",20,17,3.483334,3.37567,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",108,3,"apr","brood","03/04/2009 12:38",39906.5267,"04/04/2009 14:18",39907.59615,92400,25.66666667,1.069444444,31.66666667,400,289,54.9166666683333,-23.2499999983333,-0.496717872208162,-0.131183669832787,-0.551830462206005,-0.28312196443309,-0.633029218337561,1.54752627097708,0.705752040353937,1.43605171114855,5.0662280515192
"439","2009_BS18909","BS11979","BS18909","Male","Logger",20,17,3.483334,3.37567,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",95,21,"mar","brood","21/03/2009 12:48",39893.53365,"24/03/2009 02:28",39896.10309,222000,61.66666667,2.569444444,75.16666667,400,289,54.9166666683333,20.2500000016667,0.43262524360276,-0.131183669832787,-0.551830462206005,-0.28312196443309,-0.633029218337561,1.54752627097708,0.359541558033184,1.43605171114855,7.8528126598054
"440","2009_BS18909","BS11979","BS18909","Male","Logger",20,17,3.483334,3.37567,"BS11979_BS18909",2009,"2009_BS11979_BS18909","0",111,6,"apr","brood","06/04/2009 09:28",39909.39476,"09/04/2009 09:48",39912.40865,260400,72.33333333,3.013888889,43.16666667,400,289,54.9166666683333,-11.7499999983333,-0.251029462281136,-0.131183669832787,-0.551830462206005,-0.28312196443309,-0.633029218337561,1.54752627097708,0.785646767043342,1.43605171114855,8.50490054791942
"441","2009_BS19280","BS25376","BS19280","Female","Partner",26,16,2.038573,2.895716,"BS19280_BS25376",2009,"2009_BS19280_BS25376","0",110,5,"apr","brood","05/04/2009 03:36",39908.15007,"09/04/2009 14:26",39912.60146,384600,106.8333333,4.451388889,45.49992,676,256,41.83332,3.6666,0.0783340107685593,0.694799292270999,-0.689353876392394,0.56873149575186,-0.734760558376567,0.27812611867778,0.759015191480207,1.01619985333068,10.3360211541966
"442","2009_BS19280","BS25376","BS19280","Female","Partner",26,16,2.038573,2.895716,"BS19280_BS25376",2009,"2009_BS19280_BS25376","0",106,1,"apr","brood","01/04/2009 02:06",39904.08757,"03/04/2009 06:06",39906.25424,187200,52,2.166666667,43.33344,676,256,41.83332,1.50012,0.0320488780434548,0.694799292270999,-0.689353876392394,0.56873149575186,-0.734760558376567,0.27812611867778,0.652488889227667,1.01619985333068,7.21110255092798
"443","2009_BS19280","BS25376","BS19280","Female","Partner",26,16,2.038573,2.895716,"BS19280_BS25376",2009,"2009_BS19280_BS25376","0",101,27,"mar","brood","27/03/2009 09:56",39899.41396,"30/03/2009 06:46",39902.28201,244200,67.83333333,2.826388889,42,676,256,41.83332,0.166679999999999,0.00356098644927274,0.694799292270999,-0.689353876392394,0.56873149575186,-0.734760558376567,0.27812611867778,0.519331011411993,1.01619985333068,8.23609940020153
"444","2009_BS19280","BS25376","BS19280","Female","Partner",26,16,2.038573,2.895716,"BS19280_BS25376",2009,"2009_BS19280_BS25376","0",116,11,"apr","brood","11/04/2009 02:56",39914.12229,"13/04/2009 03:56",39916.16396,176400,49,2.041666667,36.49992,676,256,41.83332,-5.3334,-0.113943875261287,0.694799292270999,-0.689353876392394,0.56873149575186,-0.734760558376567,0.27812611867778,0.918804644859016,1.01619985333068,7
"445","2009_BS19557","BS25396","BS19557","Female","Partner",10,15,1.668575,1.038573,"BS19557_BS25396",2009,"2009_BS19557_BS25396","0",115,10,"apr","brood","10/04/2009 07:53",39913.32885,"13/04/2009 13:33",39916.56497,279600,77.66666667,3.236111111,69.66648,100,225,70.58328,-0.916799999999995,-0.0195867073235735,-1.50782194000576,-0.826877290578784,-1.20904963854717,-0.830326362655634,-0.0469626105656289,0.892173069295881,-0.608382791638305,8.81286937779064
"446","2009_BS19557","BS25396","BS19557","Female","Partner",10,15,1.668575,1.038573,"BS19557_BS25396",2009,"2009_BS19557_BS25396","0",97,23,"mar","brood","23/03/2009 13:03",39895.54413,"28/03/2009 11:03",39900.4608,424800,118,4.916666667,99.33336,100,225,70.58328,28.75008,0.614222733954328,-1.50782194000576,-0.826877290578784,-1.20904963854717,-0.830326362655634,-0.0469626105656289,0.412804709159453,-0.608382791638305,10.8627804912002
"447","2009_BS19557","BS25396","BS19557","Female","Partner",10,15,1.668575,1.038573,"BS19557_BS25396",2009,"2009_BS19557_BS25396","0",110,5,"apr","brood","05/04/2009 08:33",39908.35663,"07/04/2009 10:13",39910.42608,178800,49.66666667,2.069444444,50.66664,100,225,70.58328,-19.91664,-0.425503270668608,-1.50782194000576,-0.826877290578784,-1.20904963854717,-0.830326362655634,-0.0469626105656289,0.759015191480207,-0.608382791638305,7.04745817085848
"448","2009_BS19557","BS25396","BS19557","Female","Partner",10,15,1.668575,1.038573,"BS19557_BS25396",2009,"2009_BS19557_BS25396","0",105,31,"mar","brood","31/03/2009 01:43",39903.07191,"03/04/2009 05:53",39906.24552,274200,76.16666667,3.173611111,62.66664,100,225,70.58328,-7.91664,-0.169132755962147,-1.50782194000576,-0.826877290578784,-1.20904963854717,-0.830326362655634,-0.0469626105656289,0.625857313664532,-0.608382791638305,8.72735164124833
"449","2009_BS19562","BS19748","BS19562","Female","Logger",12,15,1.17567,1.610002,"BS19748_BS19562",2009,"2009_BS19748_BS19562","0",111,6,"apr","brood","06/04/2009 08:47",39909.36649,"09/04/2009 08:17",39912.34566,257400,71.5,2.979166667,53.5,144,225,77.25,-23.75,-0.507399977023205,-1.23249428597117,-0.826877290578784,-1.07324691301043,-0.830326362655634,-0.480040249060222,0.785646767043342,-0.108510872118923,8.45576726264388
"450","2009_BS19562","BS19748","BS19562","Female","Logger",12,15,1.17567,1.610002,"BS19748_BS19562",2009,"2009_BS19748_BS19562","0",104,30,"mar","brood","30/03/2009 07:47",39902.32483,"04/04/2009 03:17",39907.13733,415800,115.5,4.8125,101,144,225,77.25,23.75,0.507399977023205,-1.23249428597117,-0.826877290578784,-1.07324691301043,-0.830326362655634,-0.480040249060222,0.599225738101398,-0.108510872118923,10.7470926301023
"451","2009_BS19748","BS19562","BS19748","Male","Partner",15,12,1.610002,1.17567,"BS19748_BS19562",2009,"2009_BS19748_BS19562","0",109,4,"apr","brood","04/04/2009 03:17",39907.13733,"06/04/2009 08:47",39909.36649,192600,53.5,2.229166667,115.5,225,144,136.94448,-21.44448,-0.458144364601034,-0.819502804919275,-1.23944753313795,-0.823246440999634,-1.0800305609332,-0.0984261918227552,0.732383615917072,-0.488453735621987,7.3143694191639
"452","2009_BS19748","BS19562","BS19748","Male","Partner",15,12,1.610002,1.17567,"BS19748_BS19562",2009,"2009_BS19748_BS19562","0",100,26,"mar","brood","26/03/2009 01:47",39898.07483,"30/03/2009 07:47",39902.32483,363600,101,4.208333333,223.83336,225,144,136.94448,86.88888,1.85631224065566,-0.819502804919275,-1.23944753313795,-0.823246440999634,-1.0800305609332,-0.0984261918227552,0.492699435848858,-0.488453735621987,10.0498756211209
"453","2009_BS19748","BS19562","BS19748","Male","Partner",15,12,1.610002,1.17567,"BS19748_BS19562",2009,"2009_BS19748_BS19562","0",114,9,"apr","brood","09/04/2009 08:17",39912.34566,"12/04/2009 13:07",39915.54705,276600,76.83333333,3.201388889,71.50008,225,144,136.94448,-65.4444,-1.39816787605463,-0.819502804919275,-1.23944753313795,-0.823246440999634,-1.0800305609332,-0.0984261918227552,0.865541493732746,-0.488453735621987,8.765462528013
"454","2009_BS19913","BS27591","BS19913","Male","Partner",22,14,1.892628,1.477475,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",107,2,"apr","brood","02/04/2009 01:12",39905.05,"03/04/2009 06:32",39906.27222,105600,29.33333333,1.222222222,61.33344,484,196,53.333328,8.000112,0.170916069262445,0.144143984201809,-0.964400704765173,-0.0238622156811488,-0.919726631174761,0.149895494216488,0.679120464790802,-0.224442205457177,5.41602560278291
"455","2009_BS19913","BS27591","BS19913","Male","Partner",22,14,1.892628,1.477475,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",111,6,"apr","brood","06/04/2009 04:22",39909.18194,"09/04/2009 05:32",39912.23056,263400,73.16666667,3.048611111,69.83328,484,196,53.333328,16.499952,0.352508432239325,0.144143984201809,-0.964400704765173,-0.0238622156811488,-0.919726631174761,0.149895494216488,0.785646767043342,-0.224442205457177,8.55375161376574
"456","2009_BS19913","BS27591","BS19913","Male","Partner",22,14,1.892628,1.477475,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",115,10,"apr","brood","10/04/2009 21:42",39913.90417,"12/04/2009 11:32",39915.48056,136200,37.83333333,1.576388889,40.16664,484,196,53.333328,-13.166688,-0.281295881628282,0.144143984201809,-0.964400704765173,-0.0238622156811488,-0.919726631174761,0.149895494216488,0.892173069295881,-0.224442205457177,6.15088069547768
"457","2009_BS19913","BS27591","BS19913","Male","Partner",22,14,1.892628,1.477475,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",103,29,"mar","brood","29/03/2009 08:02",39901.33472,"30/03/2009 11:52",39902.49444,100200,27.83333333,1.159722222,50.16672,484,196,53.333328,-3.166608,-0.0676520769027999,0.144143984201809,-0.964400704765173,-0.0238622156811488,-0.919726631174761,0.149895494216488,0.572594162538263,-0.224442205457177,5.27573059679889
"458","2009_BS19913","BS27591","BS19913","Male","Partner",22,14,1.892628,1.477475,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",99,25,"mar","brood","25/03/2009 08:42",39897.3625,"27/03/2009 05:52",39899.24444,162600,45.16666667,1.881944444,45.16656,484,196,53.333328,-8.166768,-0.174476542970688,0.144143984201809,-0.964400704765173,-0.0238622156811488,-0.919726631174761,0.149895494216488,0.466067860285723,-0.224442205457177,6.72061505146664
"459","2009_BS19989","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",111,6,"apr","brood","06/04/2009 15:47",39909.65799,"09/04/2009 04:27",39912.18576,218400,60.66666667,2.527777778,58.33344,441,196,49.25004,9.0834,0.194059661107056,0.00648015718451103,-0.964400704765173,-0.1565785156375,-0.919726631174761,-0.514065800897476,0.785646767043342,0.589995377988068,7.78888096391259
"460","2009_BS19989","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",106,1,"apr","brood","01/04/2009 02:07",39904.08854,"04/04/2009 05:27",39907.22743,271200,75.33333333,3.138888889,46.5,441,196,49.25004,-2.75004,-0.0587524308552797,0.00648015718451103,-0.964400704765173,-0.1565785156375,-0.919726631174761,-0.514065800897476,0.652488889227667,0.589995377988068,8.679477710669
"461","2009_BS19989","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",115,10,"apr","brood","10/04/2009 11:37",39913.48438,"12/04/2009 05:17",39915.22049,150000,41.66666667,1.736111111,31.16688,441,196,49.25004,-18.08316,-0.386332419726608,0.00648015718451103,-0.964400704765173,-0.1565785156375,-0.919726631174761,-0.514065800897476,0.892173069295881,0.589995377988068,6.45497224393723
"462","2009_BS19989","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",89,15,"mar","brood","15/03/2009 10:27",39887.43576,"19/03/2009 11:37",39891.48438,349800,97.16666667,4.048611111,49.66656,441,196,49.25004,0.416519999999998,0.00889862056546124,0.00648015718451103,-0.964400704765173,-0.1565785156375,-0.919726631174761,-0.514065800897476,0.199752104654375,0.589995377988068,9.85731538858324
"463","2009_BS19989","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",101,27,"mar","brood","27/03/2009 05:17",39899.22049,"30/03/2009 03:37",39902.15104,249600,69.33333333,2.888888889,38.33352,441,196,49.25004,-10.91652,-0.233222820933615,0.00648015718451103,-0.964400704765173,-0.1565785156375,-0.919726631174761,-0.514065800897476,0.519331011411993,0.589995377988068,8.32666399766437
"464","2009_BS19989","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",96,22,"mar","brood","22/03/2009 11:07",39894.46354,"25/03/2009 14:57",39897.62326,273000,75.83333333,3.159722222,71.49984,441,196,49.25004,22.2498,0.475349389842985,0.00648015718451103,-0.964400704765173,-0.1565785156375,-0.919726631174761,-0.514065800897476,0.386173133596319,0.589995377988068,8.7082336515507
"465","2009_BS20075","BS22895","BS20075","Female","Partner",14,13,2.725945,2.673177,"BS20075_BS22895",2009,"2009_BS20075_BS22895","0",115,10,"apr","brood","10/04/2009 21:11",39913.88274,"13/04/2009 06:11",39916.25774,205200,57,2.375,58.66656,196,169,68.2917,-9.62514000000001,-0.205633507993479,-0.957166631936573,-1.10192411895156,-0.912752782830662,-1.00296136393395,0.882066923756458,0.892173069295881,0.821528254413016,7.54983443527075
"466","2009_BS20075","BS22895","BS20075","Female","Partner",14,13,2.725945,2.673177,"BS20075_BS22895",2009,"2009_BS20075_BS22895","0",110,5,"apr","brood","05/04/2009 10:31",39908.4383,"08/04/2009 10:31",39911.4383,259200,72,3,31.33344,196,169,68.2917,-36.95826,-0.789584011571268,-0.957166631936573,-1.10192411895156,-0.912752782830662,-1.00296136393395,0.882066923756458,0.759015191480207,0.821528254413016,8.48528137423857
"467","2009_BS20075","BS22895","BS20075","Female","Partner",14,13,2.725945,2.673177,"BS20075_BS22895",2009,"2009_BS20075_BS22895","0",105,31,"mar","brood","31/03/2009 04:31",39903.1883,"04/04/2009 03:11",39907.13274,340800,94.66666667,3.944444444,37.6668,196,169,68.2917,-30.6249,-0.654276781319492,-0.957166631936573,-1.10192411895156,-0.912752782830662,-1.00296136393395,0.882066923756458,0.625857313664532,0.821528254413016,9.72967967972225
"468","2009_BS20075","BS22895","BS20075","Female","Partner",14,13,2.725945,2.673177,"BS20075_BS22895",2009,"2009_BS20075_BS22895","0",101,27,"mar","brood","27/03/2009 07:01",39899.29247,"29/03/2009 14:51",39901.61885,197400,54.83333333,2.284722222,145.5,196,169,68.2917,77.2083,1.64949430088424,-0.957166631936573,-1.10192411895156,-0.912752782830662,-1.00296136393395,0.882066923756458,0.519331011411993,0.821528254413016,7.40495329694928
"469","2009_BS20103","BS21302","BS20103","Female","Logger",12,13,1.867799,2.757511,"BS21302_BS20103",2009,"2009_BS21302_BS20103","0",111,6,"apr","brood","06/04/2009 05:50",39909.2434,"09/04/2009 05:30",39912.22951,258000,71.66666667,2.986111111,76,144,169,60.2222222233333,15.7777777766667,0.337079750794017,-1.23249428597117,-1.10192411895156,-1.07324691301043,-1.00296136393395,0.128080165327184,0.785646767043342,0.895301546389355,8.46561673299707
"470","2009_BS20103","BS21302","BS20103","Female","Logger",12,13,1.867799,2.757511,"BS21302_BS20103",2009,"2009_BS21302_BS20103","0",98,24,"mar","brood","24/03/2009 03:30",39896.14618,"28/03/2009 10:40",39900.44479,371400,103.1666667,4.298611111,41,144,169,60.2222222233333,-19.2222222233333,-0.410667583766495,-1.23249428597117,-1.10192411895156,-1.07324691301043,-1.00296136393395,0.128080165327184,0.439436284722588,0.895301546389355,10.1570993251026
"471","2009_BS20103","BS21302","BS20103","Female","Logger",12,13,1.867799,2.757511,"BS21302_BS20103",2009,"2009_BS21302_BS20103","0",105,31,"mar","brood","31/03/2009 03:20",39903.13924,"03/04/2009 01:50",39906.07674,253800,70.5,2.9375,63.66666667,144,169,60.2222222233333,3.44444444666667,0.0735878329724788,-1.23249428597117,-1.10192411895156,-1.07324691301043,-1.00296136393395,0.128080165327184,0.625857313664532,0.895301546389355,8.39642781187333
"472","2009_BS20693","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693_BS21771","1",111,6,"apr","brood","06/04/2009 11:40",39909.48625,"09/04/2009 04:50",39912.20153,234600,65.16666667,2.715277778,78.49992,81,100,88.199952,-9.70003199999999,-0.207233516375762,-1.64548576702306,-1.51449436151073,-1.26769172457439,-1.21567234765187,1.10148103656331,0.785646767043342,0.03838312953226,8.07258735908135
"473","2009_BS20693","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693_BS21771","1",99,25,"mar","brood","25/03/2009 12:00",39897.50014,"30/03/2009 07:10",39902.29875,411000,114.1666667,4.756944444,145.99992,81,100,88.199952,57.799968,1.23485062884808,-1.64548576702306,-1.51449436151073,-1.26769172457439,-1.21567234765187,1.10148103656331,0.466067860285723,0.03838312953226,10.6848802847762
"474","2009_BS20693","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693_BS21771","1",116,11,"apr","brood","11/04/2009 02:40",39914.11125,"15/04/2009 04:50",39918.20153,353400,98.16666667,4.090277778,45.83328,81,100,88.199952,-42.366672,-0.905130458919985,-1.64548576702306,-1.51449436151073,-1.26769172457439,-1.21567234765187,1.10148103656331,0.918804644859016,0.03838312953226,9.90790929863612
"475","2009_BS20693","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693_BS21771","1",86,12,"mar","brood","12/03/2009 11:00",39884.45847,"19/03/2009 10:00",39891.41681,601200,167,6.958333333,96.16656,81,100,88.199952,7.96660800000001,0.170200282785384,-1.64548576702306,-1.51449436151073,-1.26769172457439,-1.21567234765187,1.10148103656331,0.11985737796497,0.03838312953226,12.9228479833201
"476","2009_BS20693","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693_BS21771","1",107,2,"apr","brood","02/04/2009 09:40",39905.40292,"03/04/2009 05:10",39906.21542,70200,19.5,0.8125,74.50008,81,100,88.199952,-13.699872,-0.29268693633772,-1.64548576702306,-1.51449436151073,-1.26769172457439,-1.21567234765187,1.10148103656331,0.679120464790802,0.03838312953226,4.41588043316392
"477","2009_BS20750","BS18847","BS20750","Female","Logger",17,10,0.8921932,2.684725,"BS18847_BS20750",2009,"2009_BS18847_BS20750","0",100,26,"mar","brood","26/03/2009 10:17",39898.42892,"28/03/2009 08:57",39900.37337,168000,46.66666667,1.944444444,71.83333333,289,100,53.933333334,17.899999996,0.382419351018348,-0.54417515088468,-1.51449436151073,-0.625715203855298,-1.21567234765187,-0.729109467493803,0.492699435848858,0.831630158458155,6.83130051088371
